Frame,Time,Node,Variable,Value
0,1426797739.954387,0,.hazard1,0
0,1426797739.954387,0,.x,2
0,1426797739.954387,0,.xt,7
0,1426797739.954387,0,.y,2
0,1426797739.954387,0,.yt,7
0,1426797739.954387,0,formation,0
0,1426797739.954387,0,GET_LAT,nan
0,1426797739.954387,0,GET_LNG,nan
0,1426797739.978681,4,.hazard1,0
0,1426797739.978681,4,.x,4
0,1426797739.978681,4,.xt,0
0,1426797739.978681,4,.y,0
0,1426797739.978681,4,.yt,0
0,1426797739.978681,4,formation,0
0,1426797739.978681,4,GET_LAT,nan
0,1426797739.978681,4,GET_LNG,nan
0,1426797740.127432,2,.hazard1,0
0,1426797740.127432,2,.x,0
0,1426797740.127432,2,.xt,0
0,1426797740.127432,2,.y,4
0,1426797740.127432,2,.yt,0
0,1426797740.127432,2,formation,0
0,1426797740.127432,2,GET_LAT,nan
0,1426797740.127432,2,GET_LNG,nan
0,1426797740.134251,1,.hazard1,0
0,1426797740.134251,1,.x,4
0,1426797740.134251,1,.xt,0
0,1426797740.134251,1,.y,4
0,1426797740.134251,1,.yt,0
0,1426797740.134251,1,formation,0
0,1426797740.134251,1,GET_LAT,nan
0,1426797740.134251,1,GET_LNG,nan
1,1426797740.154425,0,.hazard1,0
1,1426797740.154425,0,.x,2
1,1426797740.154425,0,.xt,7
1,1426797740.154425,0,.y,2
1,1426797740.154425,0,.yt,7
1,1426797740.154425,0,formation,0
1,1426797740.154425,0,GET_LAT,nan
1,1426797740.154425,0,GET_LNG,nan
1,1426797740.178722,4,.hazard1,0
1,1426797740.178722,4,.x,4
1,1426797740.178722,4,.xt,0
1,1426797740.178722,4,.y,0
1,1426797740.178722,4,.yt,0
1,1426797740.178722,4,formation,0
1,1426797740.178722,4,GET_LAT,nan
1,1426797740.178722,4,GET_LNG,nan
1,1426797740.2169,3,.hazard1,0
1,1426797740.2169,3,.x,0
1,1426797740.2169,3,.xt,0
1,1426797740.2169,3,.y,0
1,1426797740.2169,3,.yt,0
1,1426797740.2169,3,formation,0
1,1426797740.2169,3,GET_LAT,nan
1,1426797740.2169,3,GET_LNG,nan
1,1426797740.327467,2,.hazard1,0
1,1426797740.327467,2,.x,0
1,1426797740.327467,2,.xt,0
1,1426797740.327467,2,.y,4
1,1426797740.327467,2,.yt,0
1,1426797740.327467,2,formation,0
1,1426797740.327467,2,GET_LAT,nan
1,1426797740.327467,2,GET_LNG,nan
1,1426797740.334296,1,.hazard1,0
1,1426797740.334296,1,.x,4
1,1426797740.334296,1,.xt,0
1,1426797740.334296,1,.y,4
1,1426797740.334296,1,.yt,0
1,1426797740.334296,1,formation,0
1,1426797740.334296,1,GET_LAT,nan
1,1426797740.334296,1,GET_LNG,nan
2,1426797740.354456,0,.hazard1,0
2,1426797740.354456,0,.x,2
2,1426797740.354456,0,.xt,7
2,1426797740.354456,0,.y,2
2,1426797740.354456,0,.yt,7
2,1426797740.354456,0,formation,0
2,1426797740.354456,0,GET_LAT,nan
2,1426797740.354456,0,GET_LNG,nan
2,1426797740.378734,4,.hazard1,0
2,1426797740.378734,4,.x,4
2,1426797740.378734,4,.xt,0
2,1426797740.378734,4,.y,0
2,1426797740.378734,4,.yt,0
2,1426797740.378734,4,formation,0
2,1426797740.378734,4,GET_LAT,nan
2,1426797740.378734,4,GET_LNG,nan
2,1426797740.416951,3,.hazard1,0
2,1426797740.416951,3,.x,0
2,1426797740.416951,3,.xt,0
2,1426797740.416951,3,.y,0
2,1426797740.416951,3,.yt,0
2,1426797740.416951,3,formation,0
2,1426797740.416951,3,GET_LAT,nan
2,1426797740.416951,3,GET_LNG,nan
2,1426797740.527469,2,.hazard1,0
2,1426797740.527469,2,.x,0
2,1426797740.527469,2,.xt,0
2,1426797740.527469,2,.y,4
2,1426797740.527469,2,.yt,0
2,1426797740.527469,2,formation,0
2,1426797740.527469,2,GET_LAT,nan
2,1426797740.527469,2,GET_LNG,nan
2,1426797740.534302,1,.hazard1,0
2,1426797740.534302,1,.x,4
2,1426797740.534302,1,.xt,0
2,1426797740.534302,1,.y,4
2,1426797740.534302,1,.yt,0
2,1426797740.534302,1,formation,0
2,1426797740.534302,1,GET_LAT,nan
2,1426797740.534302,1,GET_LNG,nan
2,1426797740.554431,0,.hazard1,0
3,1426797740.554431,0,.x,2
3,1426797740.554431,0,.xt,7
3,1426797740.554431,0,.y,2
3,1426797740.554431,0,.yt,7
3,1426797740.554431,0,formation,0
3,1426797740.554431,0,GET_LAT,0
3,1426797740.554431,0,GET_LNG,0
3,1426797740.578759,4,.hazard1,0
3,1426797740.578759,4,.x,4
3,1426797740.578759,4,.xt,0
3,1426797740.578759,4,.y,0
3,1426797740.578759,4,.yt,0
3,1426797740.578759,4,formation,0
3,1426797740.578759,4,GET_LAT,0
3,1426797740.578759,4,GET_LNG,0
3,1426797740.616941,3,.hazard1,0
3,1426797740.616941,3,.x,0
3,1426797740.616941,3,.xt,0
3,1426797740.616941,3,.y,0
3,1426797740.616941,3,.yt,0
3,1426797740.616941,3,formation,0
3,1426797740.616941,3,GET_LAT,nan
3,1426797740.616941,3,GET_LNG,nan
3,1426797740.727471,2,.hazard1,0
3,1426797740.727471,2,.x,0
3,1426797740.727471,2,.xt,0
3,1426797740.727471,2,.y,4
3,1426797740.727471,2,.yt,0
3,1426797740.727471,2,formation,0
3,1426797740.727471,2,GET_LAT,0
3,1426797740.727471,2,GET_LNG,0
3,1426797740.734301,1,.hazard1,0
3,1426797740.734301,1,.x,4
3,1426797740.734301,1,.xt,0
3,1426797740.734301,1,.y,4
3,1426797740.734301,1,.yt,0
3,1426797740.734301,1,formation,0
3,1426797740.734301,1,GET_LAT,0
3,1426797740.734301,1,GET_LNG,0
4,1426797740.754437,0,.hazard1,0
4,1426797740.754437,0,.x,2
4,1426797740.754437,0,.xt,7
4,1426797740.754437,0,.y,2
4,1426797740.754437,0,.yt,7
4,1426797740.754437,0,formation,0
4,1426797740.754437,0,GET_LAT,0
4,1426797740.754437,0,GET_LNG,0
4,1426797740.778734,4,.hazard1,0
4,1426797740.778734,4,.x,4
4,1426797740.778734,4,.xt,0
4,1426797740.778734,4,.y,0
4,1426797740.778734,4,.yt,0
4,1426797740.778734,4,formation,0
4,1426797740.778734,4,GET_LAT,0
4,1426797740.778734,4,GET_LNG,0
4,1426797740.816946,3,.hazard1,0
4,1426797740.816946,3,.x,0
4,1426797740.816946,3,.xt,0
4,1426797740.816946,3,.y,0
4,1426797740.816946,3,.yt,0
4,1426797740.816946,3,formation,0
4,1426797740.816946,3,GET_LAT,0
4,1426797740.816946,3,GET_LNG,0
4,1426797740.927473,2,.hazard1,0
4,1426797740.927473,2,.x,0
4,1426797740.927473,2,.xt,0
4,1426797740.927473,2,.y,4
4,1426797740.927473,2,.yt,4
4,1426797740.927473,2,formation,0
4,1426797740.927473,2,GET_LAT,40.4464
4,1426797740.927473,2,GET_LNG,-79.95
4,1426797740.934307,1,.hazard1,0
4,1426797740.934307,1,.x,4
4,1426797740.934307,1,.xt,0
4,1426797740.934307,1,.y,4
4,1426797740.934307,1,.yt,0
4,1426797740.934307,1,formation,0
4,1426797740.934307,1,GET_LAT,40.4464
4,1426797740.934307,1,GET_LNG,-79.9499
5,1426797740.954446,0,.hazard1,0.1
5,1426797740.954446,0,.x,2
5,1426797740.954446,0,.xt,7
5,1426797740.954446,0,.y,2
5,1426797740.954446,0,.yt,7
5,1426797740.954446,0,formation,0
5,1426797740.954446,0,GET_LAT,40.4464
5,1426797740.954446,0,GET_LNG,-79.95
5,1426797740.978732,4,.hazard1,0
5,1426797740.978732,4,.x,4
5,1426797740.978732,4,.xt,5
5,1426797740.978732,4,.y,0
5,1426797740.978732,4,.yt,0
5,1426797740.978732,4,formation,0
5,1426797740.978732,4,GET_LAT,40.4464
5,1426797740.978732,4,GET_LNG,-79.9499
5,1426797741.016949,3,.hazard1,0
5,1426797741.016949,3,.x,0
5,1426797741.016949,3,.xt,0
5,1426797741.016949,3,.y,0
5,1426797741.016949,3,.yt,0
5,1426797741.016949,3,formation,0
5,1426797741.016949,3,GET_LAT,40.4464
5,1426797741.016949,3,GET_LNG,-79.95
5,1426797741.127471,2,.hazard1,0
5,1426797741.127471,2,.x,0
5,1426797741.127471,2,.xt,1
5,1426797741.127471,2,.y,4
5,1426797741.127471,2,.yt,4
5,1426797741.127471,2,formation,0
5,1426797741.127471,2,GET_LAT,40.4464
5,1426797741.127471,2,GET_LNG,-79.95
5,1426797741.134302,1,.hazard1,0
5,1426797741.134302,1,.x,4
5,1426797741.134302,1,.xt,5
5,1426797741.134302,1,.y,4
5,1426797741.134302,1,.yt,4
5,1426797741.134302,1,formation,0
5,1426797741.134302,1,GET_LAT,40.4464
5,1426797741.134302,1,GET_LNG,-79.9499
5,1426797741.154442,0,.hazard1,0.1
6,1426797741.154442,0,.x,2
6,1426797741.154442,0,.xt,7
6,1426797741.154442,0,.y,2
6,1426797741.154442,0,.yt,7
6,1426797741.154442,0,formation,0
6,1426797741.154442,0,GET_LAT,40.4464
6,1426797741.154442,0,GET_LNG,-79.95
6,1426797741.178734,4,.hazard1,0
6,1426797741.178734,4,.x,4
6,1426797741.178734,4,.xt,5
6,1426797741.178734,4,.y,0
6,1426797741.178734,4,.yt,0
6,1426797741.178734,4,formation,0
6,1426797741.178734,4,GET_LAT,40.4464
6,1426797741.178734,4,GET_LNG,-79.9499
6,1426797741.216969,3,.hazard1,0
6,1426797741.216969,3,.x,0
6,1426797741.216969,3,.xt,1
6,1426797741.216969,3,.y,0
6,1426797741.216969,3,.yt,0
6,1426797741.216969,3,formation,0
6,1426797741.216969,3,GET_LAT,40.4464
6,1426797741.216969,3,GET_LNG,-79.95
6,1426797741.327486,2,.hazard1,0
6,1426797741.327486,2,.x,0
6,1426797741.327486,2,.xt,1
6,1426797741.327486,2,.y,4
6,1426797741.327486,2,.yt,4
6,1426797741.327486,2,formation,0
6,1426797741.327486,2,GET_LAT,40.4464
6,1426797741.327486,2,GET_LNG,-79.95
6,1426797741.334315,1,.hazard1,0
6,1426797741.334315,1,.x,4
6,1426797741.334315,1,.xt,5
6,1426797741.334315,1,.y,4
6,1426797741.334315,1,.yt,4
6,1426797741.334315,1,formation,0
6,1426797741.334315,1,GET_LAT,40.4464
6,1426797741.334315,1,GET_LNG,-79.9499
6,1426797741.354439,0,.hazard1,0.1
6,1426797741.354439,0,.x,2
7,1426797741.354439,0,.xt,7
7,1426797741.354439,0,.y,2
7,1426797741.354439,0,.yt,7
7,1426797741.354439,0,formation,0
7,1426797741.354439,0,GET_LAT,40.4464
7,1426797741.354439,0,GET_LNG,-79.95
7,1426797741.378734,4,.hazard1,0
7,1426797741.378734,4,.x,4
7,1426797741.378734,4,.xt,5
7,1426797741.378734,4,.y,0
7,1426797741.378734,4,.yt,0
7,1426797741.378734,4,formation,0
7,1426797741.378734,4,GET_LAT,40.4464
7,1426797741.378734,4,GET_LNG,-79.9499
7,1426797741.416951,3,.hazard1,0
7,1426797741.416951,3,.x,0
7,1426797741.416951,3,.xt,1
7,1426797741.416951,3,.y,0
7,1426797741.416951,3,.yt,0
7,1426797741.416951,3,formation,0
7,1426797741.416951,3,GET_LAT,40.4464
7,1426797741.416951,3,GET_LNG,-79.95
7,1426797741.527478,2,.hazard1,0
7,1426797741.527478,2,.x,0
7,1426797741.527478,2,.xt,1
7,1426797741.527478,2,.y,4
7,1426797741.527478,2,.yt,4
7,1426797741.527478,2,formation,0
7,1426797741.527478,2,GET_LAT,40.4464
7,1426797741.527478,2,GET_LNG,-79.95
7,1426797741.534305,1,.hazard1,0
7,1426797741.534305,1,.x,4
7,1426797741.534305,1,.xt,5
7,1426797741.534305,1,.y,4
7,1426797741.534305,1,.yt,4
7,1426797741.534305,1,formation,0
7,1426797741.534305,1,GET_LAT,40.4464
7,1426797741.534305,1,GET_LNG,-79.9499
8,1426797741.554468,0,.hazard1,0.1
8,1426797741.554468,0,.x,2
8,1426797741.554468,0,.xt,7
8,1426797741.554468,0,.y,2
8,1426797741.554468,0,.yt,7
8,1426797741.554468,0,formation,0
8,1426797741.554468,0,GET_LAT,40.4464
8,1426797741.554468,0,GET_LNG,-79.95
8,1426797741.578719,4,.hazard1,0
8,1426797741.578719,4,.x,4
8,1426797741.578719,4,.xt,5
8,1426797741.578719,4,.y,0
8,1426797741.578719,4,.yt,0
8,1426797741.578719,4,formation,0
8,1426797741.578719,4,GET_LAT,40.4464
8,1426797741.578719,4,GET_LNG,-79.9499
8,1426797741.616958,3,.hazard1,0
8,1426797741.616958,3,.x,0
8,1426797741.616958,3,.xt,1
8,1426797741.616958,3,.y,0
8,1426797741.616958,3,.yt,0
8,1426797741.616958,3,formation,0
8,1426797741.616958,3,GET_LAT,40.4464
8,1426797741.616958,3,GET_LNG,-79.95
8,1426797741.727472,2,.hazard1,0
8,1426797741.727472,2,.x,0
8,1426797741.727472,2,.xt,1
8,1426797741.727472,2,.y,4
8,1426797741.727472,2,.yt,4
8,1426797741.727472,2,formation,0
8,1426797741.727472,2,GET_LAT,40.4464
8,1426797741.727472,2,GET_LNG,-79.95
8,1426797741.734305,1,.hazard1,0
8,1426797741.734305,1,.x,4
8,1426797741.734305,1,.xt,5
8,1426797741.734305,1,.y,4
8,1426797741.734305,1,.yt,4
8,1426797741.734305,1,formation,0
8,1426797741.734305,1,GET_LAT,40.4464
8,1426797741.734305,1,GET_LNG,-79.9499
8,1426797741.754447,0,.hazard1,0.1
9,1426797741.754447,0,.x,2
9,1426797741.754447,0,.xt,7
9,1426797741.754447,0,.y,2
9,1426797741.754447,0,.yt,7
9,1426797741.754447,0,formation,0
9,1426797741.754447,0,GET_LAT,40.4464
9,1426797741.754447,0,GET_LNG,-79.95
9,1426797741.778768,4,.hazard1,0
9,1426797741.778768,4,.x,4
9,1426797741.778768,4,.xt,5
9,1426797741.778768,4,.y,0
9,1426797741.778768,4,.yt,0
9,1426797741.778768,4,formation,0
9,1426797741.778768,4,GET_LAT,40.4464
9,1426797741.778768,4,GET_LNG,-79.9499
9,1426797741.816948,3,.hazard1,0
9,1426797741.816948,3,.x,0
9,1426797741.816948,3,.xt,1
9,1426797741.816948,3,.y,0
9,1426797741.816948,3,.yt,0
9,1426797741.816948,3,formation,0
9,1426797741.816948,3,GET_LAT,40.4464
9,1426797741.816948,3,GET_LNG,-79.95
9,1426797741.927469,2,.hazard1,0
9,1426797741.927469,2,.x,0
9,1426797741.927469,2,.xt,1
9,1426797741.927469,2,.y,4
9,1426797741.927469,2,.yt,4
9,1426797741.927469,2,formation,0
9,1426797741.927469,2,GET_LAT,40.4464
9,1426797741.927469,2,GET_LNG,-79.95
9,1426797741.934306,1,.hazard1,0
9,1426797741.934306,1,.x,4
9,1426797741.934306,1,.xt,5
9,1426797741.934306,1,.y,4
9,1426797741.934306,1,.yt,4
9,1426797741.934306,1,formation,0
9,1426797741.934306,1,GET_LAT,40.4464
9,1426797741.934306,1,GET_LNG,-79.9499
9,1426797741.954434,0,.hazard1,0.1
9,1426797741.954434,0,.x,2
10,1426797741.954434,0,.xt,7
10,1426797741.954434,0,.y,2
10,1426797741.954434,0,.yt,7
10,1426797741.954434,0,formation,0
10,1426797741.954434,0,GET_LAT,40.4464
10,1426797741.954434,0,GET_LNG,-79.95
10,1426797741.978746,4,.hazard1,0
10,1426797741.978746,4,.x,4
10,1426797741.978746,4,.xt,5
10,1426797741.978746,4,.y,0
10,1426797741.978746,4,.yt,0
10,1426797741.978746,4,formation,0
10,1426797741.978746,4,GET_LAT,40.4464
10,1426797741.978746,4,GET_LNG,-79.9499
10,1426797742.016946,3,.hazard1,0
10,1426797742.016946,3,.x,0
10,1426797742.016946,3,.xt,1
10,1426797742.016946,3,.y,0
10,1426797742.016946,3,.yt,0
10,1426797742.016946,3,formation,0
10,1426797742.016946,3,GET_LAT,40.4464
10,1426797742.016946,3,GET_LNG,-79.95
10,1426797742.127473,2,.hazard1,0
10,1426797742.127473,2,.x,0
10,1426797742.127473,2,.xt,1
10,1426797742.127473,2,.y,4
10,1426797742.127473,2,.yt,4
10,1426797742.127473,2,formation,0
10,1426797742.127473,2,GET_LAT,40.4464
10,1426797742.127473,2,GET_LNG,-79.95
10,1426797742.1343,1,.hazard1,0
10,1426797742.1343,1,.x,4
10,1426797742.1343,1,.xt,5
10,1426797742.1343,1,.y,4
10,1426797742.1343,1,.yt,4
10,1426797742.1343,1,formation,0
10,1426797742.1343,1,GET_LAT,40.4464
10,1426797742.1343,1,GET_LNG,-79.9499
11,1426797742.154446,0,.hazard1,0.1
11,1426797742.154446,0,.x,2
11,1426797742.154446,0,.xt,7
11,1426797742.154446,0,.y,2
11,1426797742.154446,0,.yt,7
11,1426797742.154446,0,formation,0
11,1426797742.154446,0,GET_LAT,40.4464
11,1426797742.154446,0,GET_LNG,-79.95
11,1426797742.178746,4,.hazard1,0
11,1426797742.178746,4,.x,4
11,1426797742.178746,4,.xt,5
11,1426797742.178746,4,.y,0
11,1426797742.178746,4,.yt,0
11,1426797742.178746,4,formation,0
11,1426797742.178746,4,GET_LAT,40.4464
11,1426797742.178746,4,GET_LNG,-79.9499
11,1426797742.216964,3,.hazard1,0
11,1426797742.216964,3,.x,0
11,1426797742.216964,3,.xt,1
11,1426797742.216964,3,.y,0
11,1426797742.216964,3,.yt,0
11,1426797742.216964,3,formation,0
11,1426797742.216964,3,GET_LAT,40.4464
11,1426797742.216964,3,GET_LNG,-79.95
11,1426797742.327472,2,.hazard1,0
11,1426797742.327472,2,.x,0
11,1426797742.327472,2,.xt,1
11,1426797742.327472,2,.y,4
11,1426797742.327472,2,.yt,4
11,1426797742.327472,2,formation,0
11,1426797742.327472,2,GET_LAT,40.4464
11,1426797742.327472,2,GET_LNG,-79.95
11,1426797742.334302,1,.hazard1,0
11,1426797742.334302,1,.x,4
11,1426797742.334302,1,.xt,5
11,1426797742.334302,1,.y,4
11,1426797742.334302,1,.yt,4
11,1426797742.334302,1,formation,0
11,1426797742.334302,1,GET_LAT,40.4464
11,1426797742.334302,1,GET_LNG,-79.9499
12,1426797742.354447,0,.hazard1,0.1
12,1426797742.354447,0,.x,2
12,1426797742.354447,0,.xt,7
12,1426797742.354447,0,.y,2
12,1426797742.354447,0,.yt,7
12,1426797742.354447,0,formation,0
12,1426797742.354447,0,GET_LAT,40.4464
12,1426797742.354447,0,GET_LNG,-79.95
12,1426797742.378737,4,.hazard1,0
12,1426797742.378737,4,.x,4
12,1426797742.378737,4,.xt,5
12,1426797742.378737,4,.y,0
12,1426797742.378737,4,.yt,0
12,1426797742.378737,4,formation,0
12,1426797742.378737,4,GET_LAT,40.4464
12,1426797742.378737,4,GET_LNG,-79.9499
12,1426797742.416982,3,.hazard1,0
12,1426797742.416982,3,.x,0
12,1426797742.416982,3,.xt,1
12,1426797742.416982,3,.y,0
12,1426797742.416982,3,.yt,0
12,1426797742.416982,3,formation,0
12,1426797742.416982,3,GET_LAT,40.4464
12,1426797742.416982,3,GET_LNG,-79.95
12,1426797742.527467,2,.hazard1,0
12,1426797742.527467,2,.x,0
12,1426797742.527467,2,.xt,1
12,1426797742.527467,2,.y,4
12,1426797742.527467,2,.yt,4
12,1426797742.527467,2,formation,0
12,1426797742.527467,2,GET_LAT,40.4464
12,1426797742.527467,2,GET_LNG,-79.95
12,1426797742.534316,1,.hazard1,0
12,1426797742.534316,1,.x,4
12,1426797742.534316,1,.xt,5
12,1426797742.534316,1,.y,4
12,1426797742.534316,1,.yt,4
12,1426797742.534316,1,formation,0
12,1426797742.534316,1,GET_LAT,40.4464
12,1426797742.534316,1,GET_LNG,-79.9499
12,1426797742.554437,0,.hazard1,0.1
13,1426797742.554437,0,.x,2
13,1426797742.554437,0,.xt,7
13,1426797742.554437,0,.y,2
13,1426797742.554437,0,.yt,7
13,1426797742.554437,0,formation,0
13,1426797742.554437,0,GET_LAT,40.4464
13,1426797742.554437,0,GET_LNG,-79.95
13,1426797742.578746,4,.hazard1,0
13,1426797742.578746,4,.x,4
13,1426797742.578746,4,.xt,5
13,1426797742.578746,4,.y,0
13,1426797742.578746,4,.yt,0
13,1426797742.578746,4,formation,0
13,1426797742.578746,4,GET_LAT,40.4464
13,1426797742.578746,4,GET_LNG,-79.9499
13,1426797742.616949,3,.hazard1,0
13,1426797742.616949,3,.x,0
13,1426797742.616949,3,.xt,1
13,1426797742.616949,3,.y,0
13,1426797742.616949,3,.yt,0
13,1426797742.616949,3,formation,0
13,1426797742.616949,3,GET_LAT,40.4464
13,1426797742.616949,3,GET_LNG,-79.95
13,1426797742.727486,2,.hazard1,0
13,1426797742.727486,2,.x,0
13,1426797742.727486,2,.xt,1
13,1426797742.727486,2,.y,4
13,1426797742.727486,2,.yt,4
13,1426797742.727486,2,formation,0
13,1426797742.727486,2,GET_LAT,40.4464
13,1426797742.727486,2,GET_LNG,-79.95
13,1426797742.734307,1,.hazard1,0
13,1426797742.734307,1,.x,4
13,1426797742.734307,1,.xt,5
13,1426797742.734307,1,.y,4
13,1426797742.734307,1,.yt,4
13,1426797742.734307,1,formation,0
13,1426797742.734307,1,GET_LAT,40.4464
13,1426797742.734307,1,GET_LNG,-79.9499
14,1426797742.754439,0,.hazard1,0.1
14,1426797742.754439,0,.x,2
14,1426797742.754439,0,.xt,7
14,1426797742.754439,0,.y,2
14,1426797742.754439,0,.yt,7
14,1426797742.754439,0,formation,0
14,1426797742.754439,0,GET_LAT,40.4464
14,1426797742.754439,0,GET_LNG,-79.95
14,1426797742.778731,4,.hazard1,0
14,1426797742.778731,4,.x,4
14,1426797742.778731,4,.xt,5
14,1426797742.778731,4,.y,0
14,1426797742.778731,4,.yt,0
14,1426797742.778731,4,formation,0
14,1426797742.778731,4,GET_LAT,40.4464
14,1426797742.778731,4,GET_LNG,-79.9499
14,1426797742.816946,3,.hazard1,0
14,1426797742.816946,3,.x,0
14,1426797742.816946,3,.xt,1
14,1426797742.816946,3,.y,0
14,1426797742.816946,3,.yt,0
14,1426797742.816946,3,formation,0
14,1426797742.816946,3,GET_LAT,40.4464
14,1426797742.816946,3,GET_LNG,-79.95
14,1426797742.927462,2,.hazard1,0
14,1426797742.927462,2,.x,0
14,1426797742.927462,2,.xt,1
14,1426797742.927462,2,.y,4
14,1426797742.927462,2,.yt,4
14,1426797742.927462,2,formation,0
14,1426797742.927462,2,GET_LAT,40.4464
14,1426797742.927462,2,GET_LNG,-79.95
14,1426797742.934318,1,.hazard1,0
14,1426797742.934318,1,.x,4
14,1426797742.934318,1,.xt,5
14,1426797742.934318,1,.y,4
14,1426797742.934318,1,.yt,4
14,1426797742.934318,1,formation,0
14,1426797742.934318,1,GET_LAT,40.4464
14,1426797742.934318,1,GET_LNG,-79.9499
14,1426797742.954436,0,.hazard1,0.1
15,1426797742.954436,0,.x,2
15,1426797742.954436,0,.xt,7
15,1426797742.954436,0,.y,2
15,1426797742.954436,0,.yt,7
15,1426797742.954436,0,formation,0
15,1426797742.954436,0,GET_LAT,40.4464
15,1426797742.954436,0,GET_LNG,-79.95
15,1426797742.978735,4,.hazard1,0
15,1426797742.978735,4,.x,4
15,1426797742.978735,4,.xt,5
15,1426797742.978735,4,.y,0
15,1426797742.978735,4,.yt,0
15,1426797742.978735,4,formation,0
15,1426797742.978735,4,GET_LAT,40.4464
15,1426797742.978735,4,GET_LNG,-79.9499
15,1426797743.016948,3,.hazard1,0
15,1426797743.016948,3,.x,0
15,1426797743.016948,3,.xt,1
15,1426797743.016948,3,.y,0
15,1426797743.016948,3,.yt,0
15,1426797743.016948,3,formation,0
15,1426797743.016948,3,GET_LAT,40.4464
15,1426797743.016948,3,GET_LNG,-79.95
15,1426797743.127469,2,.hazard1,0
15,1426797743.127469,2,.x,0
15,1426797743.127469,2,.xt,1
15,1426797743.127469,2,.y,4
15,1426797743.127469,2,.yt,4
15,1426797743.127469,2,formation,0
15,1426797743.127469,2,GET_LAT,40.4464
15,1426797743.127469,2,GET_LNG,-79.95
15,1426797743.134319,1,.hazard1,0
15,1426797743.134319,1,.x,4
15,1426797743.134319,1,.xt,5
15,1426797743.134319,1,.y,4
15,1426797743.134319,1,.yt,4
15,1426797743.134319,1,formation,0
15,1426797743.134319,1,GET_LAT,40.4464
15,1426797743.134319,1,GET_LNG,-79.9499
16,1426797743.154448,0,.hazard1,0.1
16,1426797743.154448,0,.x,2
16,1426797743.154448,0,.xt,7
16,1426797743.154448,0,.y,2
16,1426797743.154448,0,.yt,7
16,1426797743.154448,0,formation,0
16,1426797743.154448,0,GET_LAT,40.4464
16,1426797743.154448,0,GET_LNG,-79.95
16,1426797743.178729,4,.hazard1,0
16,1426797743.178729,4,.x,4
16,1426797743.178729,4,.xt,5
16,1426797743.178729,4,.y,0
16,1426797743.178729,4,.yt,0
16,1426797743.178729,4,formation,0
16,1426797743.178729,4,GET_LAT,40.4464
16,1426797743.178729,4,GET_LNG,-79.9499
16,1426797743.216946,3,.hazard1,0
16,1426797743.216946,3,.x,0
16,1426797743.216946,3,.xt,1
16,1426797743.216946,3,.y,0
16,1426797743.216946,3,.yt,0
16,1426797743.216946,3,formation,0
16,1426797743.216946,3,GET_LAT,40.4464
16,1426797743.216946,3,GET_LNG,-79.95
16,1426797743.327467,2,.hazard1,0
16,1426797743.327467,2,.x,0
16,1426797743.327467,2,.xt,1
16,1426797743.327467,2,.y,4
16,1426797743.327467,2,.yt,4
16,1426797743.327467,2,formation,0
16,1426797743.327467,2,GET_LAT,40.4464
16,1426797743.327467,2,GET_LNG,-79.95
16,1426797743.334305,1,.hazard1,0
16,1426797743.334305,1,.x,4
16,1426797743.334305,1,.xt,5
16,1426797743.334305,1,.y,4
16,1426797743.334305,1,.yt,4
16,1426797743.334305,1,formation,0
16,1426797743.334305,1,GET_LAT,40.4464
16,1426797743.334305,1,GET_LNG,-79.9499
16,1426797743.354435,0,.hazard1,0.1
17,1426797743.354435,0,.x,2
17,1426797743.354435,0,.xt,7
17,1426797743.354435,0,.y,2
17,1426797743.354435,0,.yt,7
17,1426797743.354435,0,formation,0
17,1426797743.354435,0,GET_LAT,40.4464
17,1426797743.354435,0,GET_LNG,-79.95
17,1426797743.378733,4,.hazard1,0
17,1426797743.378733,4,.x,4
17,1426797743.378733,4,.xt,5
17,1426797743.378733,4,.y,0
17,1426797743.378733,4,.yt,0
17,1426797743.378733,4,formation,0
17,1426797743.378733,4,GET_LAT,40.4464
17,1426797743.378733,4,GET_LNG,-79.9499
17,1426797743.416947,3,.hazard1,0
17,1426797743.416947,3,.x,0
17,1426797743.416947,3,.xt,1
17,1426797743.416947,3,.y,0
17,1426797743.416947,3,.yt,0
17,1426797743.416947,3,formation,0
17,1426797743.416947,3,GET_LAT,40.4464
17,1426797743.416947,3,GET_LNG,-79.95
17,1426797743.527473,2,.hazard1,0
17,1426797743.527473,2,.x,0
17,1426797743.527473,2,.xt,1
17,1426797743.527473,2,.y,4
17,1426797743.527473,2,.yt,4
17,1426797743.527473,2,formation,0
17,1426797743.527473,2,GET_LAT,40.4464
17,1426797743.527473,2,GET_LNG,-79.95
17,1426797743.534304,1,.hazard1,0
17,1426797743.534304,1,.x,4
17,1426797743.534304,1,.xt,5
17,1426797743.534304,1,.y,4
17,1426797743.534304,1,.yt,4
17,1426797743.534304,1,formation,0
17,1426797743.534304,1,GET_LAT,40.4464
17,1426797743.534304,1,GET_LNG,-79.9499
17,1426797743.554432,0,.hazard1,0.1
17,1426797743.554432,0,.x,2
18,1426797743.554432,0,.xt,7
18,1426797743.554432,0,.y,2
18,1426797743.554432,0,.yt,7
18,1426797743.554432,0,formation,0
18,1426797743.554432,0,GET_LAT,40.4464
18,1426797743.554432,0,GET_LNG,-79.95
18,1426797743.578746,4,.hazard1,0
18,1426797743.578746,4,.x,4
18,1426797743.578746,4,.xt,5
18,1426797743.578746,4,.y,0
