Frame,Time,Node,Variable,Value
0,1426858420.526336,2,.current_hazard,0
0,1426858420.526336,2,.x,0
0,1426858420.526336,2,.xt,0
0,1426858420.526336,2,.y,4
0,1426858420.526336,2,.yt,0
0,1426858420.526336,2,formation,0
0,1426858420.526336,2,GET_LAT,nan
0,1426858420.526336,2,GET_LNG,nan
0,1426858420.581148,3,.current_hazard,0
0,1426858420.581148,3,.x,0
0,1426858420.581148,3,.xt,0
0,1426858420.581148,3,.y,0
0,1426858420.581148,3,.yt,0
0,1426858420.581148,3,formation,0
0,1426858420.581148,3,GET_LAT,nan
0,1426858420.581148,3,GET_LNG,nan
0,1426858420.597486,4,.current_hazard,0
0,1426858420.597486,4,.x,4
0,1426858420.597486,4,.xt,0
0,1426858420.597486,4,.y,0
0,1426858420.597486,4,.yt,0
0,1426858420.597486,4,formation,0
0,1426858420.597486,4,GET_LAT,nan
0,1426858420.597486,4,GET_LNG,nan
0,1426858420.626431,1,.current_hazard,0
0,1426858420.626431,1,.x,4
0,1426858420.626431,1,.xt,0
0,1426858420.626431,1,.y,4
0,1426858420.626431,1,.yt,0
0,1426858420.626431,1,formation,0
0,1426858420.626431,1,GET_LAT,nan
0,1426858420.626431,1,GET_LNG,nan
1,1426858420.726377,2,.current_hazard,0
1,1426858420.726377,2,.x,0
1,1426858420.726377,2,.xt,0
1,1426858420.726377,2,.y,4
1,1426858420.726377,2,.yt,0
1,1426858420.726377,2,formation,0
1,1426858420.726377,2,GET_LAT,nan
1,1426858420.726377,2,GET_LNG,nan
1,1426858420.730193,0,.current_hazard,0
1,1426858420.730193,0,.x,2
1,1426858420.730193,0,.xt,7
1,1426858420.730193,0,.y,2
1,1426858420.730193,0,.yt,7
1,1426858420.730193,0,formation,0
1,1426858420.730193,0,GET_LAT,nan
1,1426858420.730193,0,GET_LNG,nan
1,1426858420.781194,3,.current_hazard,0
1,1426858420.781194,3,.x,0
1,1426858420.781194,3,.xt,0
1,1426858420.781194,3,.y,0
1,1426858420.781194,3,.yt,0
1,1426858420.781194,3,formation,0
1,1426858420.781194,3,GET_LAT,nan
1,1426858420.781194,3,GET_LNG,nan
1,1426858420.797498,4,.current_hazard,0
1,1426858420.797498,4,.x,4
1,1426858420.797498,4,.xt,0
1,1426858420.797498,4,.y,0
1,1426858420.797498,4,.yt,0
1,1426858420.797498,4,formation,0
1,1426858420.797498,4,GET_LAT,nan
1,1426858420.797498,4,GET_LNG,nan
1,1426858420.826484,1,.current_hazard,0
1,1426858420.826484,1,.x,4
1,1426858420.826484,1,.xt,0
1,1426858420.826484,1,.y,4
1,1426858420.826484,1,.yt,0
1,1426858420.826484,1,formation,0
1,1426858420.826484,1,GET_LAT,nan
1,1426858420.826484,1,GET_LNG,nan
2,1426858420.926379,2,.current_hazard,0
2,1426858420.926379,2,.x,0
2,1426858420.926379,2,.xt,0
2,1426858420.926379,2,.y,4
2,1426858420.926379,2,.yt,0
2,1426858420.926379,2,formation,0
2,1426858420.926379,2,GET_LAT,nan
2,1426858420.926379,2,GET_LNG,nan
2,1426858420.930246,0,.current_hazard,0
2,1426858420.930246,0,.x,2
2,1426858420.930246,0,.xt,7
2,1426858420.930246,0,.y,2
2,1426858420.930246,0,.yt,7
2,1426858420.930246,0,formation,0
2,1426858420.930246,0,GET_LAT,nan
2,1426858420.930246,0,GET_LNG,nan
2,1426858420.981188,3,.current_hazard,0
2,1426858420.981188,3,.x,0
2,1426858420.981188,3,.xt,0
2,1426858420.981188,3,.y,0
2,1426858420.981188,3,.yt,0
2,1426858420.981188,3,formation,0
2,1426858420.981188,3,GET_LAT,nan
2,1426858420.981188,3,GET_LNG,nan
2,1426858420.997526,4,.current_hazard,0
2,1426858420.997526,4,.x,4
2,1426858420.997526,4,.xt,0
2,1426858420.997526,4,.y,0
2,1426858420.997526,4,.yt,0
2,1426858420.997526,4,formation,0
2,1426858420.997526,4,GET_LAT,nan
2,1426858420.997526,4,GET_LNG,nan
2,1426858421.026461,1,.current_hazard,0
2,1426858421.026461,1,.x,4
2,1426858421.026461,1,.xt,0
2,1426858421.026461,1,.y,4
2,1426858421.026461,1,.yt,0
2,1426858421.026461,1,formation,0
2,1426858421.026461,1,GET_LAT,nan
2,1426858421.026461,1,GET_LNG,nan
3,1426858421.126381,2,.current_hazard,0
3,1426858421.126381,2,.x,0
3,1426858421.126381,2,.xt,0
3,1426858421.126381,2,.y,4
3,1426858421.126381,2,.yt,0
3,1426858421.126381,2,formation,0
3,1426858421.126381,2,GET_LAT,0
3,1426858421.126381,2,GET_LNG,0
3,1426858421.130246,0,.current_hazard,0
3,1426858421.130246,0,.x,2
3,1426858421.130246,0,.xt,7
3,1426858421.130246,0,.y,2
3,1426858421.130246,0,.yt,7
3,1426858421.130246,0,formation,0
3,1426858421.130246,0,GET_LAT,nan
3,1426858421.130246,0,GET_LNG,nan
3,1426858421.181192,3,.current_hazard,0
3,1426858421.181192,3,.x,0
3,1426858421.181192,3,.xt,0
3,1426858421.181192,3,.y,0
3,1426858421.181192,3,.yt,0
3,1426858421.181192,3,formation,0
3,1426858421.181192,3,GET_LAT,0
3,1426858421.181192,3,GET_LNG,0
3,1426858421.197534,4,.current_hazard,0
3,1426858421.197534,4,.x,4
3,1426858421.197534,4,.xt,0
3,1426858421.197534,4,.y,0
3,1426858421.197534,4,.yt,0
3,1426858421.197534,4,formation,0
3,1426858421.197534,4,GET_LAT,0
3,1426858421.197534,4,GET_LNG,0
3,1426858421.226485,1,.current_hazard,0
3,1426858421.226485,1,.x,4
3,1426858421.226485,1,.xt,0
3,1426858421.226485,1,.y,4
3,1426858421.226485,1,.yt,0
3,1426858421.226485,1,formation,0
3,1426858421.226485,1,GET_LAT,0
3,1426858421.226485,1,GET_LNG,0
3,1426858421.326379,2,.current_hazard,0
4,1426858421.326379,2,.x,0
4,1426858421.326379,2,.xt,0
4,1426858421.326379,2,.y,4
4,1426858421.326379,2,.yt,0
4,1426858421.326379,2,formation,0
4,1426858421.326379,2,GET_LAT,0
4,1426858421.326379,2,GET_LNG,0
4,1426858421.330245,0,.current_hazard,0
4,1426858421.330245,0,.x,2
4,1426858421.330245,0,.xt,7
4,1426858421.330245,0,.y,2
4,1426858421.330245,0,.yt,7
4,1426858421.330245,0,formation,0
4,1426858421.330245,0,GET_LAT,0
4,1426858421.330245,0,GET_LNG,0
4,1426858421.381171,3,.current_hazard,0
4,1426858421.381171,3,.x,0
4,1426858421.381171,3,.xt,0
4,1426858421.381171,3,.y,0
4,1426858421.381171,3,.yt,0
4,1426858421.381171,3,formation,0
4,1426858421.381171,3,GET_LAT,0
4,1426858421.381171,3,GET_LNG,0
4,1426858421.397524,4,.current_hazard,0
4,1426858421.397524,4,.x,4
4,1426858421.397524,4,.xt,4
4,1426858421.397524,4,.y,0
4,1426858421.397524,4,.yt,0
4,1426858421.397524,4,formation,0
4,1426858421.397524,4,GET_LAT,0
4,1426858421.397524,4,GET_LNG,0
4,1426858421.426486,1,.current_hazard,0
4,1426858421.426486,1,.x,4
4,1426858421.426486,1,.xt,0
4,1426858421.426486,1,.y,4
4,1426858421.426486,1,.yt,0
4,1426858421.426486,1,formation,0
4,1426858421.426486,1,GET_LAT,40.4464
4,1426858421.426486,1,GET_LNG,-79.9499
4,1426858421.526377,2,.current_hazard,0
4,1426858421.526377,2,.x,0
5,1426858421.526377,2,.xt,1
5,1426858421.526377,2,.y,4
5,1426858421.526377,2,.yt,4
5,1426858421.526377,2,formation,0
5,1426858421.526377,2,GET_LAT,40.4464
5,1426858421.526377,2,GET_LNG,-79.95
5,1426858421.530241,0,.current_hazard,0.01
5,1426858421.530241,0,.x,2
5,1426858421.530241,0,.xt,7
5,1426858421.530241,0,.y,2
5,1426858421.530241,0,.yt,7
5,1426858421.530241,0,formation,0
5,1426858421.530241,0,GET_LAT,40.4464
5,1426858421.530241,0,GET_LNG,-79.95
5,1426858421.581177,3,.current_hazard,0
5,1426858421.581177,3,.x,0
5,1426858421.581177,3,.xt,1
5,1426858421.581177,3,.y,0
5,1426858421.581177,3,.yt,0
5,1426858421.581177,3,formation,0
5,1426858421.581177,3,GET_LAT,40.4464
5,1426858421.581177,3,GET_LNG,-79.95
5,1426858421.597541,4,.current_hazard,0
5,1426858421.597541,4,.x,4
5,1426858421.597541,4,.xt,5
5,1426858421.597541,4,.y,0
5,1426858421.597541,4,.yt,0
5,1426858421.597541,4,formation,0
5,1426858421.597541,4,GET_LAT,40.4464
5,1426858421.597541,4,GET_LNG,-79.9499
5,1426858421.626487,1,.current_hazard,0
5,1426858421.626487,1,.x,4
5,1426858421.626487,1,.xt,5
5,1426858421.626487,1,.y,4
5,1426858421.626487,1,.yt,4
5,1426858421.626487,1,formation,0
5,1426858421.626487,1,GET_LAT,40.4464
5,1426858421.626487,1,GET_LNG,-79.9499
6,1426858421.726401,2,.current_hazard,0
6,1426858421.726401,2,.x,0
6,1426858421.726401,2,.xt,1
6,1426858421.726401,2,.y,4
6,1426858421.726401,2,.yt,4
6,1426858421.726401,2,formation,0
6,1426858421.726401,2,GET_LAT,40.4464
6,1426858421.726401,2,GET_LNG,-79.95
6,1426858421.730247,0,.current_hazard,0.01
6,1426858421.730247,0,.x,2
6,1426858421.730247,0,.xt,7
6,1426858421.730247,0,.y,2
6,1426858421.730247,0,.yt,7
6,1426858421.730247,0,formation,0
6,1426858421.730247,0,GET_LAT,40.4464
6,1426858421.730247,0,GET_LNG,-79.95
6,1426858421.781177,3,.current_hazard,0
6,1426858421.781177,3,.x,0
6,1426858421.781177,3,.xt,1
6,1426858421.781177,3,.y,0
6,1426858421.781177,3,.yt,0
6,1426858421.781177,3,formation,0
6,1426858421.781177,3,GET_LAT,40.4464
6,1426858421.781177,3,GET_LNG,-79.95
6,1426858421.797533,4,.current_hazard,0
6,1426858421.797533,4,.x,4
6,1426858421.797533,4,.xt,5
6,1426858421.797533,4,.y,0
6,1426858421.797533,4,.yt,0
6,1426858421.797533,4,formation,0
6,1426858421.797533,4,GET_LAT,40.4464
6,1426858421.797533,4,GET_LNG,-79.9499
6,1426858421.826498,1,.current_hazard,0
6,1426858421.826498,1,.x,4
6,1426858421.826498,1,.xt,5
6,1426858421.826498,1,.y,4
6,1426858421.826498,1,.yt,4
6,1426858421.826498,1,formation,0
6,1426858421.826498,1,GET_LAT,40.4464
6,1426858421.826498,1,GET_LNG,-79.9499
6,1426858421.92638,2,.current_hazard,0
7,1426858421.92638,2,.x,0
7,1426858421.92638,2,.xt,1
7,1426858421.92638,2,.y,4
7,1426858421.92638,2,.yt,4
7,1426858421.92638,2,formation,0
7,1426858421.92638,2,GET_LAT,40.4464
7,1426858421.92638,2,GET_LNG,-79.95
7,1426858421.930242,0,.current_hazard,0.01
7,1426858421.930242,0,.x,2
7,1426858421.930242,0,.xt,7
7,1426858421.930242,0,.y,2
7,1426858421.930242,0,.yt,7
7,1426858421.930242,0,formation,0
7,1426858421.930242,0,GET_LAT,40.4464
7,1426858421.930242,0,GET_LNG,-79.95
7,1426858421.981183,3,.current_hazard,0
7,1426858421.981183,3,.x,0
7,1426858421.981183,3,.xt,1
7,1426858421.981183,3,.y,0
7,1426858421.981183,3,.yt,0
7,1426858421.981183,3,formation,0
7,1426858421.981183,3,GET_LAT,40.4464
7,1426858421.981183,3,GET_LNG,-79.95
7,1426858421.997534,4,.current_hazard,0
7,1426858421.997534,4,.x,4
7,1426858421.997534,4,.xt,5
7,1426858421.997534,4,.y,0
7,1426858421.997534,4,.yt,0
7,1426858421.997534,4,formation,0
7,1426858421.997534,4,GET_LAT,40.4464
7,1426858421.997534,4,GET_LNG,-79.9499
7,1426858422.026495,1,.current_hazard,0
7,1426858422.026495,1,.x,4
7,1426858422.026495,1,.xt,5
7,1426858422.026495,1,.y,4
7,1426858422.026495,1,.yt,4
7,1426858422.026495,1,formation,0
7,1426858422.026495,1,GET_LAT,40.4464
7,1426858422.026495,1,GET_LNG,-79.9499
8,1426858422.126383,2,.current_hazard,0
8,1426858422.126383,2,.x,0
8,1426858422.126383,2,.xt,1
8,1426858422.126383,2,.y,4
8,1426858422.126383,2,.yt,4
8,1426858422.126383,2,formation,0
8,1426858422.126383,2,GET_LAT,40.4464
8,1426858422.126383,2,GET_LNG,-79.95
8,1426858422.130244,0,.current_hazard,0.01
8,1426858422.130244,0,.x,2
8,1426858422.130244,0,.xt,7
8,1426858422.130244,0,.y,2
8,1426858422.130244,0,.yt,7
8,1426858422.130244,0,formation,0
8,1426858422.130244,0,GET_LAT,40.4464
8,1426858422.130244,0,GET_LNG,-79.95
8,1426858422.181185,3,.current_hazard,0
8,1426858422.181185,3,.x,0
8,1426858422.181185,3,.xt,1
8,1426858422.181185,3,.y,0
8,1426858422.181185,3,.yt,0
8,1426858422.181185,3,formation,0
8,1426858422.181185,3,GET_LAT,40.4464
8,1426858422.181185,3,GET_LNG,-79.95
8,1426858422.19753,4,.current_hazard,0
8,1426858422.19753,4,.x,4
8,1426858422.19753,4,.xt,5
8,1426858422.19753,4,.y,0
8,1426858422.19753,4,.yt,0
8,1426858422.19753,4,formation,0
8,1426858422.19753,4,GET_LAT,40.4464
8,1426858422.19753,4,GET_LNG,-79.9499
8,1426858422.22653,1,.current_hazard,0
8,1426858422.22653,1,.x,4
8,1426858422.22653,1,.xt,5
8,1426858422.22653,1,.y,4
8,1426858422.22653,1,.yt,4
8,1426858422.22653,1,formation,0
8,1426858422.22653,1,GET_LAT,40.4464
8,1426858422.22653,1,GET_LNG,-79.9499
8,1426858422.326379,2,.current_hazard,0
9,1426858422.326379,2,.x,0
9,1426858422.326379,2,.xt,1
9,1426858422.326379,2,.y,4
9,1426858422.326379,2,.yt,4
9,1426858422.326379,2,formation,0
9,1426858422.326379,2,GET_LAT,40.4464
9,1426858422.326379,2,GET_LNG,-79.95
9,1426858422.33023,0,.current_hazard,0.01
9,1426858422.33023,0,.x,2
9,1426858422.33023,0,.xt,7
9,1426858422.33023,0,.y,2
9,1426858422.33023,0,.yt,7
9,1426858422.33023,0,formation,0
9,1426858422.33023,0,GET_LAT,40.4464
9,1426858422.33023,0,GET_LNG,-79.95
9,1426858422.381179,3,.current_hazard,0
9,1426858422.381179,3,.x,0
9,1426858422.381179,3,.xt,1
9,1426858422.381179,3,.y,0
9,1426858422.381179,3,.yt,0
9,1426858422.381179,3,formation,0
9,1426858422.381179,3,GET_LAT,40.4464
9,1426858422.381179,3,GET_LNG,-79.95
9,1426858422.397534,4,.current_hazard,0
9,1426858422.397534,4,.x,4
9,1426858422.397534,4,.xt,5
9,1426858422.397534,4,.y,0
9,1426858422.397534,4,.yt,0
9,1426858422.397534,4,formation,0
9,1426858422.397534,4,GET_LAT,40.4464
9,1426858422.397534,4,GET_LNG,-79.9499
9,1426858422.426508,1,.current_hazard,0
9,1426858422.426508,1,.x,4
9,1426858422.426508,1,.xt,5
9,1426858422.426508,1,.y,4
9,1426858422.426508,1,.yt,4
9,1426858422.426508,1,formation,0
9,1426858422.426508,1,GET_LAT,40.4464
9,1426858422.426508,1,GET_LNG,-79.9499
10,1426858422.526379,2,.current_hazard,0
10,1426858422.526379,2,.x,0
10,1426858422.526379,2,.xt,1
10,1426858422.526379,2,.y,4
10,1426858422.526379,2,.yt,4
10,1426858422.526379,2,formation,0
10,1426858422.526379,2,GET_LAT,40.4464
10,1426858422.526379,2,GET_LNG,-79.95
10,1426858422.530244,0,.current_hazard,0.01
10,1426858422.530244,0,.x,2
10,1426858422.530244,0,.xt,7
10,1426858422.530244,0,.y,2
10,1426858422.530244,0,.yt,7
10,1426858422.530244,0,formation,0
10,1426858422.530244,0,GET_LAT,40.4464
10,1426858422.530244,0,GET_LNG,-79.95
10,1426858422.581183,3,.current_hazard,0
10,1426858422.581183,3,.x,0
10,1426858422.581183,3,.xt,1
10,1426858422.581183,3,.y,0
10,1426858422.581183,3,.yt,0
10,1426858422.581183,3,formation,0
10,1426858422.581183,3,GET_LAT,40.4464
10,1426858422.581183,3,GET_LNG,-79.95
10,1426858422.597533,4,.current_hazard,0
10,1426858422.597533,4,.x,4
10,1426858422.597533,4,.xt,5
10,1426858422.597533,4,.y,0
10,1426858422.597533,4,.yt,0
10,1426858422.597533,4,formation,0
10,1426858422.597533,4,GET_LAT,40.4464
10,1426858422.597533,4,GET_LNG,-79.9499
10,1426858422.626488,1,.current_hazard,0
10,1426858422.626488,1,.x,4
10,1426858422.626488,1,.xt,5
10,1426858422.626488,1,.y,4
10,1426858422.626488,1,.yt,4
10,1426858422.626488,1,formation,0
10,1426858422.626488,1,GET_LAT,40.4464
10,1426858422.626488,1,GET_LNG,-79.9499
11,1426858422.728222,2,.current_hazard,0
11,1426858422.728222,2,.x,0
11,1426858422.728222,2,.xt,1
11,1426858422.728222,2,.y,4
11,1426858422.728222,2,.yt,4
11,1426858422.728222,2,formation,0
11,1426858422.728222,2,GET_LAT,40.4464
11,1426858422.728222,2,GET_LNG,-79.95
11,1426858422.730244,0,.current_hazard,0.01
11,1426858422.730244,0,.x,2
11,1426858422.730244,0,.xt,7
11,1426858422.730244,0,.y,2
11,1426858422.730244,0,.yt,7
11,1426858422.730244,0,formation,0
11,1426858422.730244,0,GET_LAT,40.4464
11,1426858422.730244,0,GET_LNG,-79.95
11,1426858422.781181,3,.current_hazard,0
11,1426858422.781181,3,.x,0
11,1426858422.781181,3,.xt,1
11,1426858422.781181,3,.y,0
11,1426858422.781181,3,.yt,0
11,1426858422.781181,3,formation,0
11,1426858422.781181,3,GET_LAT,40.4464
11,1426858422.781181,3,GET_LNG,-79.95
11,1426858422.797524,4,.current_hazard,0
11,1426858422.797524,4,.x,4
11,1426858422.797524,4,.xt,5
11,1426858422.797524,4,.y,0
11,1426858422.797524,4,.yt,0
11,1426858422.797524,4,formation,0
11,1426858422.797524,4,GET_LAT,40.4464
11,1426858422.797524,4,GET_LNG,-79.9499
11,1426858422.826527,1,.current_hazard,0
11,1426858422.826527,1,.x,4
11,1426858422.826527,1,.xt,5
11,1426858422.826527,1,.y,4
11,1426858422.826527,1,.yt,4
11,1426858422.826527,1,formation,0
11,1426858422.826527,1,GET_LAT,40.4464
11,1426858422.826527,1,GET_LNG,-79.9499
11,1426858422.926383,2,.current_hazard,0
12,1426858422.926383,2,.x,0
12,1426858422.926383,2,.xt,1
12,1426858422.926383,2,.y,4
12,1426858422.926383,2,.yt,4
12,1426858422.926383,2,formation,0
12,1426858422.926383,2,GET_LAT,40.4464
12,1426858422.926383,2,GET_LNG,-79.95
12,1426858422.930254,0,.current_hazard,0.01
12,1426858422.930254,0,.x,2
12,1426858422.930254,0,.xt,7
12,1426858422.930254,0,.y,2
12,1426858422.930254,0,.yt,7
12,1426858422.930254,0,formation,0
12,1426858422.930254,0,GET_LAT,40.4464
12,1426858422.930254,0,GET_LNG,-79.95
12,1426858422.981181,3,.current_hazard,0
12,1426858422.981181,3,.x,0
12,1426858422.981181,3,.xt,1
12,1426858422.981181,3,.y,0
12,1426858422.981181,3,.yt,0
12,1426858422.981181,3,formation,0
12,1426858422.981181,3,GET_LAT,40.4464
12,1426858422.981181,3,GET_LNG,-79.95
12,1426858422.997526,4,.current_hazard,0
12,1426858422.997526,4,.x,4
12,1426858422.997526,4,.xt,5
12,1426858422.997526,4,.y,0
12,1426858422.997526,4,.yt,0
12,1426858422.997526,4,formation,0
12,1426858422.997526,4,GET_LAT,40.4464
12,1426858422.997526,4,GET_LNG,-79.9499
12,1426858423.02649,1,.current_hazard,0
12,1426858423.02649,1,.x,4
12,1426858423.02649,1,.xt,5
12,1426858423.02649,1,.y,4
12,1426858423.02649,1,.yt,4
12,1426858423.02649,1,formation,0
12,1426858423.02649,1,GET_LAT,40.4464
12,1426858423.02649,1,GET_LNG,-79.9499
12,1426858423.126379,2,.current_hazard,0
12,1426858423.126379,2,.x,0
13,1426858423.126379,2,.xt,1
13,1426858423.126379,2,.y,4
13,1426858423.126379,2,.yt,4
13,1426858423.126379,2,formation,0
13,1426858423.126379,2,GET_LAT,40.4464
13,1426858423.126379,2,GET_LNG,-79.95
13,1426858423.130234,0,.current_hazard,0.01
13,1426858423.130234,0,.x,2
13,1426858423.130234,0,.xt,7
13,1426858423.130234,0,.y,2
13,1426858423.130234,0,.yt,7
13,1426858423.130234,0,formation,0
13,1426858423.130234,0,GET_LAT,40.4464
13,1426858423.130234,0,GET_LNG,-79.95
13,1426858423.18118,3,.current_hazard,0
13,1426858423.18118,3,.x,0
13,1426858423.18118,3,.xt,1
13,1426858423.18118,3,.y,0
13,1426858423.18118,3,.yt,0
13,1426858423.18118,3,formation,0
13,1426858423.18118,3,GET_LAT,40.4464
13,1426858423.18118,3,GET_LNG,-79.95
13,1426858423.197534,4,.current_hazard,0
13,1426858423.197534,4,.x,4
13,1426858423.197534,4,.xt,5
13,1426858423.197534,4,.y,0
13,1426858423.197534,4,.yt,0
13,1426858423.197534,4,formation,0
13,1426858423.197534,4,GET_LAT,40.4464
13,1426858423.197534,4,GET_LNG,-79.9499
13,1426858423.226475,1,.current_hazard,0
13,1426858423.226475,1,.x,4
13,1426858423.226475,1,.xt,5
13,1426858423.226475,1,.y,4
13,1426858423.226475,1,.yt,4
13,1426858423.226475,1,formation,0
13,1426858423.226475,1,GET_LAT,40.4464
13,1426858423.226475,1,GET_LNG,-79.9499
14,1426858423.326379,2,.current_hazard,0
14,1426858423.326379,2,.x,0
14,1426858423.326379,2,.xt,1
14,1426858423.326379,2,.y,4
14,1426858423.326379,2,.yt,4
14,1426858423.326379,2,formation,0
14,1426858423.326379,2,GET_LAT,40.4464
14,1426858423.326379,2,GET_LNG,-79.95
14,1426858423.330237,0,.current_hazard,0.01
14,1426858423.330237,0,.x,2
14,1426858423.330237,0,.xt,7
14,1426858423.330237,0,.y,2
14,1426858423.330237,0,.yt,7
14,1426858423.330237,0,formation,0
14,1426858423.330237,0,GET_LAT,40.4464
14,1426858423.330237,0,GET_LNG,-79.95
14,1426858423.381191,3,.current_hazard,0
14,1426858423.381191,3,.x,0
14,1426858423.381191,3,.xt,1
14,1426858423.381191,3,.y,0
14,1426858423.381191,3,.yt,0
14,1426858423.381191,3,formation,0
14,1426858423.381191,3,GET_LAT,40.4464
14,1426858423.381191,3,GET_LNG,-79.95
14,1426858423.397534,4,.current_hazard,0
14,1426858423.397534,4,.x,4
14,1426858423.397534,4,.xt,5
14,1426858423.397534,4,.y,0
14,1426858423.397534,4,.yt,0
14,1426858423.397534,4,formation,0
14,1426858423.397534,4,GET_LAT,40.4464
14,1426858423.397534,4,GET_LNG,-79.9499
14,1426858423.426516,1,.current_hazard,0
14,1426858423.426516,1,.x,4
14,1426858423.426516,1,.xt,5
14,1426858423.426516,1,.y,4
14,1426858423.426516,1,.yt,4
14,1426858423.426516,1,formation,0
14,1426858423.426516,1,GET_LAT,40.4464
14,1426858423.426516,1,GET_LNG,-79.9499
15,1426858423.526395,2,.current_hazard,0
15,1426858423.526395,2,.x,0
15,1426858423.526395,2,.xt,1
15,1426858423.526395,2,.y,4
15,1426858423.526395,2,.yt,4
15,1426858423.526395,2,formation,0
15,1426858423.526395,2,GET_LAT,40.4464
15,1426858423.526395,2,GET_LNG,-79.95
15,1426858423.53024,0,.current_hazard,0.01
15,1426858423.53024,0,.x,2
15,1426858423.53024,0,.xt,7
15,1426858423.53024,0,.y,2
15,1426858423.53024,0,.yt,7
15,1426858423.53024,0,formation,0
15,1426858423.53024,0,GET_LAT,40.4464
15,1426858423.53024,0,GET_LNG,-79.95
15,1426858423.581182,3,.current_hazard,0
15,1426858423.581182,3,.x,0
15,1426858423.581182,3,.xt,1
15,1426858423.581182,3,.y,0
15,1426858423.581182,3,.yt,0
15,1426858423.581182,3,formation,0
15,1426858423.581182,3,GET_LAT,40.4464
15,1426858423.581182,3,GET_LNG,-79.95
15,1426858423.597524,4,.current_hazard,0
15,1426858423.597524,4,.x,4
15,1426858423.597524,4,.xt,5
15,1426858423.597524,4,.y,0
15,1426858423.597524,4,.yt,0
15,1426858423.597524,4,formation,0
15,1426858423.597524,4,GET_LAT,40.4464
15,1426858423.597524,4,GET_LNG,-79.9499
15,1426858423.626491,1,.current_hazard,0
15,1426858423.626491,1,.x,4
15,1426858423.626491,1,.xt,5
15,1426858423.626491,1,.y,4
15,1426858423.626491,1,.yt,4
15,1426858423.626491,1,formation,0
15,1426858423.626491,1,GET_LAT,40.4464
15,1426858423.626491,1,GET_LNG,-79.9499
16,1426858423.726419,2,.current_hazard,0
16,1426858423.726419,2,.x,0
16,1426858423.726419,2,.xt,1
16,1426858423.726419,2,.y,4
16,1426858423.726419,2,.yt,4
16,1426858423.726419,2,formation,0
16,1426858423.726419,2,GET_LAT,40.4464
16,1426858423.726419,2,GET_LNG,-79.95
16,1426858423.730244,0,.current_hazard,0.01
16,1426858423.730244,0,.x,2
16,1426858423.730244,0,.xt,7
16,1426858423.730244,0,.y,2
16,1426858423.730244,0,.yt,7
16,1426858423.730244,0,formation,0
16,1426858423.730244,0,GET_LAT,40.4464
16,1426858423.730244,0,GET_LNG,-79.95
16,1426858423.781181,3,.current_hazard,0
16,1426858423.781181,3,.x,0
16,1426858423.781181,3,.xt,1
16,1426858423.781181,3,.y,0
16,1426858423.781181,3,.yt,0
16,1426858423.781181,3,formation,0
16,1426858423.781181,3,GET_LAT,40.4464
16,1426858423.781181,3,GET_LNG,-79.95
16,1426858423.797532,4,.current_hazard,0
16,1426858423.797532,4,.x,4
16,1426858423.797532,4,.xt,5
16,1426858423.797532,4,.y,0
16,1426858423.797532,4,.yt,0
16,1426858423.797532,4,formation,0
16,1426858423.797532,4,GET_LAT,40.4464
16,1426858423.797532,4,GET_LNG,-79.9499
16,1426858423.826508,1,.current_hazard,0
16,1426858423.826508,1,.x,4
16,1426858423.826508,1,.xt,5
16,1426858423.826508,1,.y,4
16,1426858423.826508,1,.yt,4
16,1426858423.826508,1,formation,0
16,1426858423.826508,1,GET_LAT,40.4464
16,1426858423.826508,1,GET_LNG,-79.9499
16,1426858423.926387,2,.current_hazard,0
17,1426858423.926387,2,.x,0
17,1426858423.926387,2,.xt,1
17,1426858423.926387,2,.y,4
17,1426858423.926387,2,.yt,4
17,1426858423.926387,2,formation,0
17,1426858423.926387,2,GET_LAT,40.4464
17,1426858423.926387,2,GET_LNG,-79.95
17,1426858423.930208,0,.current_hazard,0.01
17,1426858423.930208,0,.x,2
17,1426858423.930208,0,.xt,7
17,1426858423.930208,0,.y,2
17,1426858423.930208,0,.yt,7
17,1426858423.930208,0,formation,0
17,1426858423.930208,0,GET_LAT,40.4464
17,1426858423.930208,0,GET_LNG,-79.95
17,1426858423.981179,3,.current_hazard,0
17,1426858423.981179,3,.x,0
17,1426858423.981179,3,.xt,1
17,1426858423.981179,3,.y,0
17,1426858423.981179,3,.yt,0
17,1426858423.981179,3,formation,0
17,1426858423.981179,3,GET_LAT,40.4464
17,1426858423.981179,3,GET_LNG,-79.95
17,1426858423.997556,4,.current_hazard,0
17,1426858423.997556,4,.x,4
17,1426858423.997556,4,.xt,5
17,1426858423.997556,4,.y,0
17,1426858423.997556,4,.yt,0
17,1426858423.997556,4,formation,0
17,1426858423.997556,4,GET_LAT,40.4464
17,1426858423.997556,4,GET_LNG,-79.9499
17,1426858424.026499,1,.current_hazard,0
17,1426858424.026499,1,.x,4
17,1426858424.026499,1,.xt,5
17,1426858424.026499,1,.y,4
17,1426858424.026499,1,.yt,4
17,1426858424.026499,1,formation,0
17,1426858424.026499,1,GET_LAT,40.4464
17,1426858424.026499,1,GET_LNG,-79.9499
18,1426858424.126388,2,.current_hazard,0
18,1426858424.126388,2,.x,0
18,1426858424.126388,2,.xt,1
18,1426858424.126388,2,.y,4
18,1426858424.126388,2,.yt,4
18,1426858424.126388,2,formation,0
18,1426858424.126388,2,GET_LAT,40.4464
